Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Lemonade,Fever-Tree,Soft Drink,970,5968,4358,1610,5/20/2020,Amelia Thomas,North Ayrshire,Irvine,KA12 5CL,1-4558-91625-504
Herbal Tea,Coca-Cola GB,Tea,282,1636,1248,388,6/23/2022,Jack Islam,South Ayrshire,Ayr,KA7 1FN,0-901-34227-152
Beer,Coca-Cola GB,Alcoholic,787,7401,4880,2521,6/3/2023,Liam Singh,Aberdeenshire,Inverurie,AB51 5VE,0-5123-92329-639
Cola,Fever-Tree,Soft Drink,918,6957,3890,3067,3/26/2020,George Mitchell,Tyne and Wear,Newcastle upon Tyne,NE1 4AH,1-5649-64464-768
Coffee,Coca-Cola GB,Coffee,690,11611,10307,1304,7/22/2020,Yusuf Robinson,Kent,Maidstone,ME14 4FB,0-2947-82350-77
Beer,Coca-Cola GB,Alcoholic,167,1519,1559,-40,12/21/2022,Charlotte Brown,Perth and Kinross,Perth,PH1 9VM,0-3499-96321-920
Wine,Coca-Cola GB,Alcoholic,923,11530,9444,2086,2/11/2020,Daisy Taylor,Powys,Llandrindod Wells,LD1 9BJ,0-128-79352-13
Beer,Coca-Cola GB,Alcoholic,70,9338,9344,-6,8/5/2023,William Wilson,Buckinghamshire,Aylesbury,HP20 5KK,1-8301-33416-520
Beer,Britvic,Alcoholic,957,2187,2250,-63,11/5/2022,Ruby Jones,Aberdeen City,Aberdeen,AB10 7WA,1-6216-43246-766
Energy Drink,Fever-Tree,Soft Drink,117,6327,5983,344,6/10/2022,Liam Green,Caerphilly,Hengoed,CF82 4EU,1-866-45968-432
Black Tea,Britvic,Tea,434,10537,8016,2521,5/23/2021,Thomas Shah,Northamptonshire,Northampton,NN1 8BL,1-6613-37815-731
Green Tea,Coca-Cola GB,Tea,568,11993,9826,2167,6/23/2023,Leila Edwards,East Renfrewshire,Giffnock,G46 3VF,0-3225-12482-452
Green Tea,Britvic,Tea,311,10533,7316,3217,8/18/2021,Henry Shah,Buckinghamshire,Aylesbury,HP20 1CE,1-8468-76608-803
Vodka,Fever-Tree,Alcoholic,323,11904,8426,3478,6/26/2022,Isabella Williams,Swansea,Swansea,SA1 4LT,0-7846-61003-698
Energy Drink,Fever-Tree,Soft Drink,783,3724,4002,-278,1/7/2022,Benjamin Roberts,Perth and Kinross,Perth,PH1 5YR,0-290-19403-664
Green Tea,Coca-Cola GB,Tea,728,10218,10074,144,12/6/2022,Fatima Lewis,Renfrewshire,Paisley,PA1 2YD,1-7582-87879-978
Energy Drink,Fever-Tree,Soft Drink,428,5416,3419,1997,9/4/2022,Zara Thomas,Newport,Newport,NP20 3SN,0-2594-11020-608
Energy Drink,Coca-Cola GB,Soft Drink,738,4302,3929,373,3/21/2022,Zara Roberts,Na h-Eileanan Siar,Stornoway,HS1 9VU,1-2706-25105-782
Lemonade,Britvic,Soft Drink,200,11167,6981,4186,11/26/2020,Charlie Taylor,Denbighshire,Ruthin,LL15 2LW,0-7146-20479-691
Coffee,Coca-Cola GB,Coffee,209,9587,8550,1037,5/7/2021,Alice Turner,Worcestershire,Worcester,WR1 3RB,1-1208-78951-558
Wine,Fever-Tree,Alcoholic,816,4785,5724,-939,6/5/2020,Yusuf Evans,Orkney Islands,Kirkwall,KW15 9TH,1-2800-43130-213
Beer,Coca-Cola GB,Alcoholic,989,1459,1713,-254,1/2/2020,Priya Sharma,Worcestershire,Worcester,WR1 6CG,0-3954-66585-720
Wine,Fever-Tree,Alcoholic,661,3884,2066,1818,4/27/2020,Jack Jackson,Northamptonshire,Northampton,NN1 9XU,0-7046-98740-521
Lemonade,Coca-Cola GB,Soft Drink,737,11622,13392,-1770,12/6/2023,Simran Davies,Northamptonshire,Northampton,NN1 4DC,0-7852-81884-56
Cola,Coca-Cola GB,Soft Drink,414,9542,6479,3063,4/10/2023,Harry Harris,Gloucestershire,Gloucester,GL1 7CH,1-6849-56041-58
Cola,Fever-Tree,Soft Drink,855,8242,9623,-1381,4/27/2021,Liam Phillips,Highland,Inverness,IV1 8MV,0-1821-65797-717
Green Tea,Coca-Cola GB,Tea,810,7664,8294,-630,7/14/2022,Amelia Mitchell,Clackmannanshire,Alloa,FK10 2UY,1-5792-18511-564
Coffee,Coca-Cola GB,Coffee,366,2395,1452,943,6/26/2021,Amelia Mitchell,Warwickshire,Warwick,CV34 2LX,1-3023-94604-504
Cola,Britvic,Soft Drink,368,8110,7362,748,8/5/2020,Benjamin Patel,Flintshire,Mold,CH7 1GN,1-1196-18542-90
Cola,Fever-Tree,Soft Drink,776,7714,5232,2482,6/8/2022,Benjamin Wilson,Swansea,Swansea,SA1 4TV,0-6366-17094-313
Coffee,Coca-Cola GB,Coffee,319,1129,1349,-220,3/22/2023,James Mitchell,East Sussex,Eastbourne,BN21 5JE,0-5292-55068-152
Coffee,Coca-Cola GB,Coffee,674,10747,11769,-1022,7/9/2020,Arjun Phillips,Ceredigion,Aberystwyth,SY23 6VU,1-3668-66314-845
Cola,Coca-Cola GB,Soft Drink,72,3634,4063,-429,3/27/2021,Joseph Wright,Highland,Inverness,IV1 6UG,0-8731-45066-327
Cola,Britvic,Soft Drink,158,11367,8045,3322,2/26/2020,Alice Hussain,Bedfordshire,Bedford,MK40 6VY,0-8262-33827-549
Cola,Coca-Cola GB,Soft Drink,546,5357,2349,3008,11/26/2022,Poppy Shah,Highland,Inverness,IV1 9VK,1-6392-51756-776
Black Tea,Britvic,Tea,666,5203,2329,2874,10/6/2020,Freddie Phillips,Flintshire,Mold,CH7 8KT,0-4935-89119-161
Black Tea,Britvic,Tea,932,6213,5983,230,3/23/2022,Isabella Sharma,North Lanarkshire,Motherwell,ML1 6UJ,1-5153-44283-369
Green Tea,Britvic,Tea,762,5894,3393,2501,11/17/2023,James Watson,Tyne and Wear,Newcastle upon Tyne,NE1 5LX,1-9135-95449-302
Herbal Tea,Fever-Tree,Tea,118,5559,2777,2782,5/19/2021,Benjamin Wood,Rutland,Oakham,LE15 4LD,0-3710-46630-110
Coffee,Coca-Cola GB,Coffee,664,11784,5596,6188,4/21/2021,Evie Islam,Bedfordshire,Bedford,MK40 1NS,1-3711-68878-604
Black Tea,Britvic,Tea,158,732,664,68,8/23/2023,Omar Brown,Gwynedd,Caernarfon,LL55 5ST,0-1048-42044-89
Beer,Fever-Tree,Alcoholic,88,9405,5181,4224,3/13/2022,Emily Taylor,Flintshire,Mold,CH7 4LC,1-9830-19307-541
Beer,Fever-Tree,Alcoholic,985,3223,2197,1026,3/2/2020,Freddie Lewis,Stirling,Stirling,FK8 6KE,0-1290-38204-673
Black Tea,Britvic,Tea,124,5173,2632,2541,10/18/2021,Daisy Walker,South Lanarkshire,Hamilton,ML3 8GY,1-4875-92955-503
Black Tea,Britvic,Tea,958,11529,9634,1895,7/27/2023,Daniel King,Gwynedd,Caernarfon,LL55 2KS,1-8234-40926-922
Energy Drink,Fever-Tree,Soft Drink,696,1472,1520,-48,10/29/2021,Ruby Sharma,Tyne and Wear,Newcastle upon Tyne,NE1 4UP,1-4588-24003-77
Energy Drink,Coca-Cola GB,Soft Drink,177,1947,1236,711,3/29/2020,Alfie Carter,Greater Manchester,Manchester,M1 5GB,1-3456-99397-257
Beer,Coca-Cola GB,Alcoholic,317,3051,2630,421,11/21/2023,Simran Wood,Dumfries and Galloway,Dumfries,DG1 2FA,0-6037-83187-486
Lemonade,Britvic,Soft Drink,927,7055,4557,2498,1/13/2021,Isabella Robinson,Isle of Wight,Newport,PO30 7BF,1-181-72566-164
Cola,Fever-Tree,Soft Drink,668,1187,501,686,7/31/2021,Olivia Ahmed,Fermanagh and Omagh,Enniskillen,BT74 2BP,1-3175-82311-207
Coffee,Fever-Tree,Coffee,224,8828,5670,3158,9/29/2020,Isla Turner,Cheshire,Chester,CH1 4KV,0-7094-81703-582
Energy Drink,Britvic,Soft Drink,955,9146,9705,-559,5/25/2023,Alfie Lewis,Inverclyde,Greenock,PA15 8WP,0-1626-73208-676
Black Tea,Coca-Cola GB,Tea,900,11062,6313,4749,9/16/2023,Ruby Jackson,Highland,Inverness,IV1 2VX,1-9287-53068-182
Green Tea,Fever-Tree,Tea,695,11752,11692,60,8/30/2022,Joseph White,Essex,Chelmsford,CM1 4VG,1-4019-45992-451
Lemonade,Coca-Cola GB,Soft Drink,922,3414,1815,1599,10/22/2021,Priya Wood,Dumfries and Galloway,Dumfries,DG1 6XM,1-1392-42847-202
Vodka,Britvic,Alcoholic,492,3915,1756,2159,6/14/2021,Sophie Jones,Orkney Islands,Kirkwall,KW15 6MA,0-5829-24308-80
Green Tea,Britvic,Tea,813,5219,5536,-317,1/14/2020,Thomas Smith,Argyll and Bute,Lochgilphead,PA31 2HN,0-4860-67725-200
Beer,Fever-Tree,Alcoholic,100,9406,6657,2749,8/1/2023,Zara Cooper,Nottinghamshire,Nottingham,NG1 2MF,1-6464-11031-932
Green Tea,Britvic,Tea,581,724,342,382,11/10/2021,Freddie Williams,Powys,Llandrindod Wells,LD1 8BX,1-6571-75028-31
Lemonade,Britvic,Soft Drink,280,3280,1884,1396,6/18/2021,George Wilson,Lincolnshire,Lincoln,LN1 9RE,0-7755-86915-331
Coffee,Coca-Cola GB,Coffee,955,3275,3491,-216,12/2/2020,Grace Wood,Cheshire,Chester,CH1 1AV,1-9936-61206-930
Coffee,Fever-Tree,Coffee,336,3874,2009,1865,8/5/2021,Lucas Johnson,Somerset,Taunton,TA1 3SG,0-2614-31135-244
Green Tea,Coca-Cola GB,Tea,135,4250,2570,1680,2/2/2020,Jessica Shah,Shropshire,Shrewsbury,SY1 2SS,1-9125-37021-837
Lemonade,Fever-Tree,Soft Drink,142,11669,7730,3939,11/8/2022,Ella Singh,Fife,Glenrothes,KY7 7BP,1-1844-29394-569
Herbal Tea,Fever-Tree,Tea,122,7730,5788,1942,3/30/2022,Isla White,Edinburgh,Edinburgh,EH1 3EV,1-6536-23486-598
Vodka,Coca-Cola GB,Alcoholic,131,2488,1178,1310,1/7/2022,Ethan Harris,Herefordshire,Hereford,HR1 2KT,1-6662-81448-64
Cola,Fever-Tree,Soft Drink,106,5137,2663,2474,10/14/2020,Isabella Khan,Newry Mourne and Down,Newry,BT35 8YW,0-6946-15039-790
Coffee,Fever-Tree,Coffee,504,2346,2151,195,8/15/2020,Mia Wilson,Denbighshire,Ruthin,LL15 1WN,0-1178-79747-104
Herbal Tea,Britvic,Tea,405,5684,5454,230,3/9/2023,Lily Islam,Vale of Glamorgan,Barry,CF63 1TD,1-525-38969-902
Coffee,Fever-Tree,Coffee,987,10514,8946,1568,5/31/2020,Harry Patel,Norfolk,Norwich,NR1 7GP,1-3993-99506-503
Black Tea,Fever-Tree,Tea,653,6085,2584,3501,3/27/2021,Emily Williams,Caerphilly,Hengoed,CF82 5EG,1-9367-74921-563
Beer,Britvic,Alcoholic,273,10016,11294,-1278,5/30/2022,Leila Roberts,Isle of Anglesey,Llangefni,LL77 3GN,0-3116-51628-860
Green Tea,Coca-Cola GB,Tea,689,4996,2297,2699,6/26/2021,William Begum,Norfolk,Norwich,NR1 7RV,1-5288-92155-736
Green Tea,Coca-Cola GB,Tea,590,9679,9253,426,9/30/2023,Harry Edwards,Neath Port Talbot,Port Talbot,SA13 9AD,1-3388-90997-278
Lemonade,Britvic,Soft Drink,487,9365,4511,4854,6/27/2020,Amelia Carter,South Ayrshire,Ayr,KA7 8NM,0-530-21746-363
Energy Drink,Britvic,Soft Drink,564,11435,9716,1719,9/11/2022,Charlie Harris,Somerset,Taunton,TA1 3SE,0-168-11682-883
Cola,Britvic,Soft Drink,405,7647,5332,2315,4/14/2023,Emily Phillips,Mid and East Antrim,Ballymena,BT42 2LW,0-7836-35499-513
Green Tea,Coca-Cola GB,Tea,496,11174,10131,1043,5/10/2021,Sophie Roberts,Stirling,Stirling,FK8 7UB,1-9639-62534-548
Black Tea,Fever-Tree,Tea,886,5678,4251,1427,6/12/2021,Muhammad Patel,Fife,Glenrothes,KY7 2JT,0-4352-31344-596
Energy Drink,Fever-Tree,Soft Drink,642,4536,5336,-800,5/24/2023,William Mitchell,Hampshire,Winchester,SO23 9CR,0-2362-50501-706
Wine,Britvic,Alcoholic,118,5985,3568,2417,7/16/2023,Alfie Phillips,Dorset,Dorchester,DT1 7TF,1-662-52319-318
Wine,Fever-Tree,Alcoholic,267,5738,6537,-799,10/29/2022,Priya Patel,Monmouthshire,Monmouth,NP25 6SE,0-3063-56507-389
Beer,Coca-Cola GB,Alcoholic,776,11844,8832,3012,2/19/2022,Isla Roberts,Northamptonshire,Northampton,NN1 3LA,1-8285-27625-915
Beer,Coca-Cola GB,Alcoholic,181,1824,1125,699,2/25/2023,Zara Watson,Falkirk,Falkirk,FK1 3CT,0-4072-16653-686
Coffee,Britvic,Coffee,737,1429,1074,355,8/13/2022,George Clarke,Edinburgh,Edinburgh,EH1 8RN,1-1059-85965-962
Energy Drink,Britvic,Soft Drink,480,4654,3741,913,10/30/2020,Alice Singh,Clackmannanshire,Alloa,FK10 4WW,0-2832-25832-429
Beer,Britvic,Alcoholic,583,4219,2610,1609,3/11/2022,Poppy Shah,Denbighshire,Ruthin,LL15 4KX,0-7553-87460-561
Beer,Coca-Cola GB,Alcoholic,408,9974,10371,-397,3/27/2021,Charlotte Wood,Gloucestershire,Gloucester,GL1 5KA,1-6724-31632-861
Wine,Coca-Cola GB,Alcoholic,325,9454,5687,3767,1/28/2021,Leila Watson,Powys,Llandrindod Wells,LD1 7MF,1-8439-45638-642
Energy Drink,Britvic,Soft Drink,97,4758,4838,-80,7/4/2022,Thomas Patel,Buckinghamshire,Aylesbury,HP20 2RH,0-1662-83516-174
Lemonade,Coca-Cola GB,Soft Drink,151,2543,1577,966,6/10/2021,Oliver Wilson,West Dunbartonshire,Dumbarton,G82 3XT,1-6158-32989-268
Herbal Tea,Britvic,Tea,203,4617,1933,2684,11/28/2023,Benjamin Sharma,South Yorkshire,Sheffield,S1 2AN,0-3860-86380-504
Vodka,Britvic,Alcoholic,412,3219,3560,-341,7/3/2020,Sophie Green,Merthyr Tydfil,Merthyr Tydfil,CF47 3SC,0-7462-93109-372
Vodka,Britvic,Alcoholic,120,6565,2704,3861,9/13/2022,Daniel Evans,Derbyshire,Derby,DE1 3TU,1-9463-54151-946
Coffee,Britvic,Coffee,935,8573,5718,2855,2/21/2023,Muhammad Robinson,Clackmannanshire,Alloa,FK10 1RS,1-1211-50340-308
Energy Drink,Fever-Tree,Soft Drink,587,3306,2449,857,8/9/2020,Charlotte Mitchell,Shropshire,Shrewsbury,SY1 2WH,0-1176-26540-282
Black Tea,Britvic,Tea,489,771,791,-20,8/31/2022,Zara Islam,Cheshire,Chester,CH1 3JB,0-8290-21980-703
Coffee,Coca-Cola GB,Coffee,661,7174,5403,1771,12/23/2023,Ruby Singh,Highland,Inverness,IV1 8LV,0-2125-55823-96
Herbal Tea,Coca-Cola GB,Tea,732,6345,3607,2738,11/7/2021,Simran Thomas,Falkirk,Falkirk,FK1 3MV,0-5305-64565-184
Coffee,Fever-Tree,Coffee,559,8461,6741,1720,1/8/2020,Muhammad Wood,Wrexham,Wrexham,LL11 4LE,1-5531-59271-211
Black Tea,Britvic,Tea,557,1714,701,1013,8/31/2023,Thomas Thompson,Highland,Inverness,IV1 1RL,0-6742-99925-515
Cola,Britvic,Soft Drink,781,9159,10448,-1289,3/15/2022,Zara Green,Newport,Newport,NP20 6KF,0-2330-86638-112
Lemonade,Coca-Cola GB,Soft Drink,642,6118,6878,-760,4/14/2020,Jack Carter,Derbyshire,Derby,DE1 5AH,0-4391-31178-760
Herbal Tea,Coca-Cola GB,Tea,518,11630,13646,-2016,3/16/2021,Florence Clarke,East Dunbartonshire,Kirkintilloch,G66 1BL,1-4781-80345-9
Beer,Britvic,Alcoholic,158,2436,2360,76,8/20/2022,Simran Evans,Oxfordshire,Oxford,OX1 3WV,0-2835-19570-136
Beer,Britvic,Alcoholic,96,3950,1781,2169,1/11/2021,Muhammad Walker,South Yorkshire,Sheffield,S1 6RK,1-1236-42214-617
Herbal Tea,Coca-Cola GB,Tea,615,6354,4802,1552,4/28/2021,Thomas Evans,Oxfordshire,Oxford,OX1 6MY,1-1092-62184-283
Green Tea,Fever-Tree,Tea,562,3986,4046,-60,8/6/2023,Arjun Turner,Midlothian,Dalkeith,EH22 6YJ,1-6254-20518-700
Lemonade,Britvic,Soft Drink,327,10776,7991,2785,10/10/2021,Sophie Ali,Vale of Glamorgan,Barry,CF63 6XP,1-8614-92818-510
Lemonade,Britvic,Soft Drink,195,7500,4083,3417,12/10/2020,Simran Khan,Lincolnshire,Lincoln,LN1 5NR,0-9660-10540-539
Black Tea,Fever-Tree,Tea,855,11620,7197,4423,7/4/2021,Aisha White,Cambridgeshire,Cambridge,CB1 1CN,1-4433-33433-455
Herbal Tea,Britvic,Tea,731,11317,10570,747,2/18/2023,Daisy Green,East Sussex,Eastbourne,BN21 8PS,1-9076-68446-919
Coffee,Coca-Cola GB,Coffee,312,9574,5979,3595,12/12/2023,Priya Islam,Wiltshire,Salisbury,SP1 4AY,1-1917-46352-583
Beer,Fever-Tree,Alcoholic,959,7112,6963,149,2/20/2020,Poppy Cooper,Nottinghamshire,Nottingham,NG1 9UK,0-4956-95397-198
Beer,Britvic,Alcoholic,833,5780,6351,-571,10/4/2021,Ethan Smith,Denbighshire,Ruthin,LL15 5WP,0-6718-68482-660
Cola,Britvic,Soft Drink,149,4091,3687,404,12/12/2023,Muhammad Smith,Mid Ulster,Cookstown,BT80 2JS,0-4959-65823-771
Vodka,Britvic,Alcoholic,891,4148,2642,1506,7/3/2021,Ruby Wilson,Staffordshire,Stafford,ST16 3EM,1-740-93835-152
Cola,Fever-Tree,Soft Drink,566,4345,4494,-149,12/20/2020,Charlotte Hussain,Derbyshire,Derby,DE1 2PG,1-1385-17329-944
Herbal Tea,Coca-Cola GB,Tea,190,9211,9744,-533,5/11/2021,Samuel Johnson,Greater Manchester,Manchester,M1 7JE,1-1255-39662-987
Vodka,Fever-Tree,Alcoholic,792,1363,1003,360,2/15/2022,Omar Lewis,East Riding of Yorkshire,Beverley,HU17 5JV,1-4800-37549-441
Energy Drink,Britvic,Soft Drink,232,3483,3616,-133,5/7/2023,Mia Smith,Swansea,Swansea,SA1 9JK,1-6567-42754-168
Black Tea,Fever-Tree,Tea,554,1931,1914,17,6/14/2020,Ruby Patel,Dumfries and Galloway,Dumfries,DG1 3FA,0-8236-76532-231
Vodka,Fever-Tree,Alcoholic,175,5631,2679,2952,3/12/2022,Grace Roberts,Kent,Maidstone,ME14 5HA,1-2693-49783-850
Green Tea,Fever-Tree,Tea,582,882,382,500,3/7/2021,Daniel Ali,Isle of Wight,Newport,PO30 5NP,0-5790-47328-170
Cola,Britvic,Soft Drink,910,8327,7383,944,2/27/2023,Jessica Robinson,Belfast,Belfast,BT1 7TX,1-5998-69297-459
Herbal Tea,Britvic,Tea,52,5626,2292,3334,11/25/2023,William Wilson,Conwy,Conwy,LL32 7SL,0-6376-21708-749
Wine,Britvic,Alcoholic,818,11382,13356,-1974,7/25/2021,Ethan Khan,Dorset,Dorchester,DT1 7RV,1-552-25118-899
Beer,Coca-Cola GB,Alcoholic,269,2474,2623,-149,3/13/2020,Lucas Begum,Caerphilly,Hengoed,CF82 8BA,1-5482-49105-363
Green Tea,Coca-Cola GB,Tea,192,5170,3911,1259,6/23/2021,Joseph Phillips,Ards and North Down,Bangor,BT20 5EF,0-2576-97486-100
Cola,Coca-Cola GB,Soft Drink,326,11401,5649,5752,10/10/2023,Noah Lewis,Monmouthshire,Monmouth,NP25 4UY,1-1229-70960-887
Green Tea,Coca-Cola GB,Tea,635,11871,5221,6650,6/19/2023,Daniel Islam,Oxfordshire,Oxford,OX1 5DY,0-9393-25381-15
Coffee,Fever-Tree,Coffee,303,9132,7403,1729,8/7/2022,Omar Wood,Dorset,Dorchester,DT1 3XM,0-4862-71370-448
Vodka,Coca-Cola GB,Alcoholic,61,5260,2581,2679,1/28/2021,Harry Thompson,Argyll and Bute,Lochgilphead,PA31 5LN,1-7014-94793-928
Energy Drink,Fever-Tree,Soft Drink,403,1072,877,195,10/28/2022,Harry Johnson,Fife,Glenrothes,KY7 5SC,0-9376-17968-814
Lemonade,Britvic,Soft Drink,983,8732,4970,3762,1/17/2021,Olivia Cooper,Caerphilly,Hengoed,CF82 2RK,1-1956-73113-692
Black Tea,Coca-Cola GB,Tea,574,11147,10104,1043,1/28/2023,Priya Green,Shropshire,Shrewsbury,SY1 7YM,1-8382-89354-441
Herbal Tea,Fever-Tree,Tea,715,5257,2296,2961,6/19/2021,Fatima Green,Clackmannanshire,Alloa,FK10 1SR,0-5642-78039-536
Vodka,Britvic,Alcoholic,166,7144,6927,217,7/5/2021,Benjamin Ahmed,Fermanagh and Omagh,Enniskillen,BT74 6AA,1-6138-24832-595
Lemonade,Coca-Cola GB,Soft Drink,981,3047,1427,1620,9/12/2020,Lily Brown,Devon,Exeter,EX1 6AF,1-1751-11246-63
Green Tea,Fever-Tree,Tea,280,6092,5879,213,5/11/2020,Benjamin Turner,Essex,Chelmsford,CM1 6MK,0-6983-61049-927
Coffee,Coca-Cola GB,Coffee,918,11471,9697,1774,4/26/2023,Simran Lewis,Na h-Eileanan Siar,Stornoway,HS1 7NB,1-6344-78742-327
Energy Drink,Coca-Cola GB,Soft Drink,319,10673,8415,2258,3/13/2021,Samuel Taylor,Cornwall,Truro,TR1 3JY,1-7554-47388-434
Green Tea,Coca-Cola GB,Tea,341,5288,3917,1371,4/13/2023,Sophie White,East Riding of Yorkshire,Beverley,HU17 9KJ,1-6611-36698-424
Vodka,Fever-Tree,Alcoholic,66,3161,1883,1278,1/9/2021,Zara Thompson,Moray,Elgin,IV30 4SL,0-4454-82348-285
Coffee,Fever-Tree,Coffee,499,3395,1561,1834,12/21/2023,Ruby Wright,Staffordshire,Stafford,ST16 4XP,0-1070-63788-144
Lemonade,Fever-Tree,Soft Drink,437,1554,1736,-182,2/3/2023,Liam Brown,Devon,Exeter,EX1 8DT,1-4352-74871-131
Vodka,Britvic,Alcoholic,713,8150,6353,1797,11/22/2022,Florence Sharma,Monmouthshire,Monmouth,NP25 8SL,0-5229-34621-440
Cola,Fever-Tree,Soft Drink,352,3168,3199,-31,12/17/2020,Edward Robinson,Shetland Islands,Lerwick,ZE1 9PX,0-9459-90495-998
Lemonade,Fever-Tree,Soft Drink,717,5458,4566,892,8/29/2020,Simran Watson,West Lothian,Livingston,EH54 9XH,0-4282-54693-827
Energy Drink,Britvic,Soft Drink,148,9496,3986,5510,11/11/2021,Benjamin Thompson,Dorset,Dorchester,DT1 5DS,1-734-71694-228
Cola,Fever-Tree,Soft Drink,426,8104,8468,-364,1/7/2020,Lucas King,West Yorkshire,Leeds,LS1 3AC,1-4172-58290-463
Lemonade,Coca-Cola GB,Soft Drink,353,1848,850,998,11/5/2021,Zara Begum,City of London,London,EC1 7FD,0-9659-70384-123
Wine,Britvic,Alcoholic,74,3863,2289,1574,3/16/2022,Edward Edwards,Inverclyde,Greenock,PA15 8HV,1-8794-20249-905
Wine,Britvic,Alcoholic,883,3289,3279,10,5/23/2022,Leila Jones,Durham,Durham,DH1 1XW,0-8623-36631-370
Green Tea,Britvic,Tea,367,3604,2507,1097,8/27/2022,Charlie Jones,Flintshire,Mold,CH7 8JF,1-3924-50964-650
Wine,Coca-Cola GB,Alcoholic,362,7156,7050,106,3/23/2020,James Sharma,Flintshire,Mold,CH7 2GJ,0-7406-56844-95
Black Tea,Fever-Tree,Tea,830,2204,1745,459,10/27/2021,Lucas Thompson,East Dunbartonshire,Kirkintilloch,G66 7JA,1-5226-61662-627
Energy Drink,Britvic,Soft Drink,837,10265,10117,148,5/15/2022,Isla Jackson,City of London,London,EC1 4JP,1-8597-66828-112
Lemonade,Fever-Tree,Soft Drink,526,5024,4210,814,2/4/2022,Zara Evans,Bridgend,Bridgend,CF31 1WL,1-1852-43330-626
Black Tea,Fever-Tree,Tea,264,10241,11332,-1091,2/13/2021,Fatima Walker,Surrey,Guildford,GU1 2GB,0-8677-76077-290
Cola,Coca-Cola GB,Soft Drink,876,5083,5728,-645,2/13/2021,Jack Jones,Northumberland,Morpeth,NE61 7AA,0-1135-38910-982
Coffee,Britvic,Coffee,596,8183,9234,-1051,10/14/2022,Emily Wood,Northamptonshire,Northampton,NN1 6EE,1-2340-92345-100
Cola,Fever-Tree,Soft Drink,926,8845,4083,4762,11/20/2023,James Green,North Lanarkshire,Motherwell,ML1 4UN,0-8414-72355-549
Lemonade,Coca-Cola GB,Soft Drink,622,567,454,113,3/27/2020,Liam Edwards,Rhondda Cynon Taf,Pontypridd,CF37 8AK,0-823-88539-51
Lemonade,Fever-Tree,Soft Drink,344,11664,5422,6242,11/28/2020,Freya Patel,Warwickshire,Warwick,CV34 2UX,0-7237-63205-835
Green Tea,Britvic,Tea,166,5593,6380,-787,7/15/2020,Ethan Patel,Derry City and Strabane,Derry,BT48 3XC,1-9822-66861-994
Herbal Tea,Britvic,Tea,540,9254,4505,4749,3/12/2023,Joseph Wright,Lancashire,Preston,PR1 2DR,0-625-89084-501
Energy Drink,Fever-Tree,Soft Drink,872,4235,1775,2460,1/14/2023,Ethan Smith,Neath Port Talbot,Port Talbot,SA13 6AR,1-1803-36895-543
Energy Drink,Britvic,Soft Drink,829,11236,10587,649,11/21/2023,James Harris,Tyne and Wear,Newcastle upon Tyne,NE1 3PW,1-7999-18849-344
Cola,Britvic,Soft Drink,353,3624,2030,1594,4/7/2022,Freddie Wood,Leicestershire,Leicester,LE1 7SG,1-6657-56674-488
Herbal Tea,Fever-Tree,Tea,394,686,485,201,11/3/2020,Freya Hussain,North Ayrshire,Irvine,KA12 7MS,0-2221-51958-529
Wine,Britvic,Alcoholic,141,5178,6110,-932,1/15/2022,Charlie Singh,Clackmannanshire,Alloa,FK10 5TJ,0-4771-52959-190
Black Tea,Coca-Cola GB,Tea,951,4259,2108,2151,5/27/2021,Daisy Ahmed,Northamptonshire,Northampton,NN1 4AS,0-204-74166-837
Energy Drink,Coca-Cola GB,Soft Drink,625,4129,2809,1320,11/27/2023,Alice Evans,Swansea,Swansea,SA1 7CL,0-1473-47128-613
Coffee,Fever-Tree,Coffee,775,555,242,313,7/6/2023,Lucas Jones,Ceredigion,Aberystwyth,SY23 2XD,1-111-66072-208
Lemonade,Britvic,Soft Drink,914,5487,2263,3224,3/24/2020,Ava Jackson,Cumbria,Carlisle,CA1 2BG,1-5871-96540-855
Energy Drink,Britvic,Soft Drink,798,9888,4511,5377,5/4/2022,Sophie Ahmed,Mid and East Antrim,Ballymena,BT42 2SP,0-7284-73020-848
Green Tea,Coca-Cola GB,Tea,389,4857,5475,-618,7/17/2020,Yusuf Williams,Carmarthenshire,Carmarthen,SA31 3WL,1-2892-12615-601
Cola,Fever-Tree,Soft Drink,205,4083,1904,2179,7/26/2020,Priya Singh,Nottinghamshire,Nottingham,NG1 4NE,1-4454-23626-800
Beer,Fever-Tree,Alcoholic,621,1935,1098,837,3/4/2021,Freya Taylor,Clackmannanshire,Alloa,FK10 2NY,0-8024-89269-957
Energy Drink,Coca-Cola GB,Soft Drink,456,10178,7146,3032,8/22/2022,Joseph Carter,Wiltshire,Salisbury,SP1 9PK,0-7997-12596-781
Black Tea,Fever-Tree,Tea,405,9441,7899,1542,10/20/2021,Ava Williams,Denbighshire,Ruthin,LL15 3HC,0-6901-32026-714
Coffee,Britvic,Coffee,397,9837,5860,3977,3/31/2020,Samuel Mitchell,Na h-Eileanan Siar,Stornoway,HS1 4MT,0-2395-76046-297
