Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Burn Energy,Crown Beverages,Soft Drink,594,4312,3138,1174,2021-10-16,Pendo Onyango,Marsabit,Buruburu,27566,KE-885-68198-67
Kericho Gold Herbal Tea,Kericho Gold,Tea,328,4235,6854,-2619,2023-04-08,Yusuf Maina,Marsabit,Embakasi,15925,KE-990-85336-85
Kenya Cane,Kericho Gold,Alcoholic,697,7054,3075,3979,2021-08-09,Gerald Namburu,Marsabit,Miritini,68333,KE-767-51413-12
Tusker Lager,Crown Beverages,Alcoholic,807,2936,1940,996,2023-05-22,Abdi Owino,Marsabit,Milimani,31497,KE-756-60519-59
Acacia Ridge Wine,Crown Beverages,Alcoholic,179,6171,4627,1544,2022-03-25,Joyce Mugendi,Marsabit,Rongai,24077,KE-125-49634-57
Kenya Cane,Kericho Gold,Alcoholic,582,8945,7261,1684,2023-01-18,Wanjiku Simiyu,Marsabit,Likoni,76468,KE-823-15549-64
Dormans Coffee,Kericho Gold,Coffee,965,5828,3948,1880,2021-12-23,Uchenna Ali,Marsabit,Marurui,62517,KE-570-37500-43
Acacia Ridge Wine,Kericho Gold,Alcoholic,315,9824,6694,3130,2022-08-13,David Muigai,Marsabit,Syokimau,71756,KE-530-53443-11
Minute Maid Citrus,Kericho Gold,Soft Drink,353,8466,6366,2100,2022-10-05,David Mutua,Marsabit,Githurai 44,39536,KE-290-50649-57
Stoney Tangawizi,Kericho Gold,Soft Drink,717,9617,2719,6898,2021-10-03,Hilda Gitonga,Marsabit,Mlolongo,57411,KE-734-62430-60
Acacia Ridge Wine,Crown Beverages,Alcoholic,880,6148,4761,1387,2020-10-31,Josephine Muigai,Marsabit,Jomvu,34039,KE-238-36030-62
Acacia Ridge Wine,Kericho Gold,Alcoholic,278,4962,851,4111,2021-01-07,Violet Nyakundi,Marsabit,Changamwe,50207,KE-747-73131-18
Dormans Coffee,Coca-Cola Kenya,Coffee,667,6449,6805,-356,2023-01-06,Moses Nyakundi,Marsabit,Ruaraka,63032,KE-422-67045-97
Tusker Lager,Kericho Gold,Alcoholic,449,2520,7417,-4897,2023-04-11,Timothy Omondi,Marsabit,Githurai,45342,KE-548-32364-78
Kericho Gold Green Tea,Crown Beverages,Tea,827,3185,4481,-1296,2021-02-17,Lydia Mwangi,Marsabit,Manyatta,25493,KE-455-57865-70
Kericho Gold Green Tea,Kericho Gold,Tea,763,8410,5393,3017,2020-11-28,Seline Namburu,Marsabit,Umoja,42869,KE-290-14729-29
Minute Maid Citrus,Crown Beverages,Soft Drink,871,3721,6776,-3055,2023-07-25,Farouk Odero,Marsabit,Utawala,55838,KE-134-96798-82
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,762,8407,3888,4519,2021-04-14,Edwin Okoth,Marsabit,Miritini,68935,KE-431-41360-61
Burn Energy,Crown Beverages,Soft Drink,962,2778,6208,-3430,2021-04-13,Tina Omar,Marsabit,Athi River,51806,KE-213-50922-19
Acacia Ridge Wine,Crown Beverages,Alcoholic,644,1226,3471,-2245,2023-06-23,Uchenna Mwenda,Marsabit,Njoro,53276,KE-460-44624-18
Kenya Cane,Coca-Cola Kenya,Alcoholic,397,8628,4855,3773,2021-06-18,Chebet Abdille,Marsabit,Changamwe,18189,KE-139-44401-28
Dormans Coffee,Crown Beverages,Coffee,779,6777,3194,3583,2020-07-29,Omar Macharia,Marsabit,Marurui,47976,KE-962-45183-89
Tusker Lager,Kericho Gold,Alcoholic,524,2523,2538,-15,2021-06-08,Pendo Kamau,Marsabit,Mwembe Tayari,66362,KE-366-69584-25
Dormans Coffee,Kericho Gold,Coffee,179,8551,2461,6090,2020-10-28,Timothy Muigai,Marsabit,Githurai,32342,KE-558-86171-88
Kenya Cane,Crown Beverages,Alcoholic,218,4791,4959,-168,2023-04-30,Amina Odhiambo,Marsabit,Miritini,50285,KE-961-49260-37
Burn Energy,Crown Beverages,Soft Drink,666,4439,5099,-660,2023-07-17,Carol Kariuki,Marsabit,Roysambu,13164,KE-504-81110-11
Dormans Coffee,Coca-Cola Kenya,Coffee,661,8459,7509,950,2023-06-18,Hilda Gitau,Marsabit,Bahati,63806,KE-994-27188-99
Acacia Ridge Wine,Crown Beverages,Alcoholic,282,8120,3593,4527,2021-09-11,Brian Ali,Marsabit,Fedha,60317,KE-858-96782-16
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,189,4592,7311,-2719,2021-02-19,Chege Omar,Marsabit,Dandora,38080,KE-975-55411-72
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,854,6929,1287,5642,2022-05-20,Beatrice Wafula,Marsabit,Roysambu,79252,KE-267-24439-41
Kenya Cane,Kericho Gold,Alcoholic,542,3846,1178,2668,2021-01-20,David Kipchoge,Marsabit,Ngong,28965,KE-155-73039-11
Kenya Cane,Crown Beverages,Alcoholic,188,4318,1929,2389,2020-10-22,Timothy Njoroge,Marsabit,Miritini,66585,KE-629-34031-85
Tusker Lager,Crown Beverages,Alcoholic,413,3821,2519,1302,2020-08-20,Pendo Kiprotich,Marsabit,Kitengela,12380,KE-803-46842-92
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,697,8474,3755,4719,2022-09-19,Dorcas Achieng,Marsabit,Syokimau,49498,KE-883-81743-21
Stoney Tangawizi,Kericho Gold,Soft Drink,665,4043,6868,-2825,2022-09-29,Hassan Anyango,Marsabit,Kitengela,22120,KE-153-22666-50
Minute Maid Citrus,Kericho Gold,Soft Drink,748,4255,4031,224,2020-09-25,Xenia Otieno,Marsabit,Magongo,54734,KE-422-82930-31
Tusker Lager,Crown Beverages,Alcoholic,172,1495,1919,-424,2021-05-23,William Ogola,Marsabit,South C,77278,KE-827-38489-47
Stoney Tangawizi,Crown Beverages,Soft Drink,226,8190,5861,2329,2022-03-14,Beatrice Onyango,Marsabit,Kisauni,51101,KE-805-32579-85
Tusker Lager,Kericho Gold,Alcoholic,191,6853,4487,2366,2020-08-09,Irene Abdille,Marsabit,Karen,53487,KE-198-44406-67
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,883,1595,3573,-1978,2023-05-25,Lilian Omondi,Marsabit,Buruburu,15397,KE-949-85489-13
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,277,8598,6838,1760,2021-06-22,Pendo Okoth,Marsabit,Fedha,37579,KE-299-75786-16
Burn Energy,Kericho Gold,Soft Drink,930,4025,4093,-68,2020-01-26,Dorcas Namburu,Marsabit,Embakasi,11727,KE-921-78995-28
Kericho Gold Green Tea,Kericho Gold,Tea,599,4110,4561,-451,2020-10-17,Nancy Mburu,Marsabit,Westlands,39156,KE-185-57289-98
Kericho Gold Herbal Tea,Kericho Gold,Tea,700,9628,6857,2771,2023-01-03,Odhiambo Ogola,Marsabit,Mamboleo,36218,KE-145-97760-41
Dormans Coffee,Crown Beverages,Coffee,162,2278,7461,-5183,2023-01-27,Xenia Muriuki,Marsabit,Ngong,67202,KE-195-65147-13
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,177,8240,4897,3343,2021-01-12,Uchenna Anyango,Marsabit,Fedha,58004,KE-648-25154-53
Kericho Gold Herbal Tea,Kericho Gold,Tea,543,2618,5607,-2989,2021-05-29,Yasmin Awuor,Marsabit,Buruburu,40121,KE-902-60753-13
Burn Energy,Coca-Cola Kenya,Soft Drink,216,5301,7485,-2184,2020-02-09,Fatuma Akoth,Marsabit,South B,15834,KE-591-21007-48
Burn Energy,Coca-Cola Kenya,Soft Drink,391,3230,2298,932,2021-11-20,Tina Owino,Marsabit,Ruaraka,32389,KE-197-16451-69
Kenya Cane,Crown Beverages,Alcoholic,114,4552,7097,-2545,2020-08-30,Nancy Muriuki,Marsabit,Mamboleo,14015,KE-206-73728-40
Kericho Gold Herbal Tea,Crown Beverages,Tea,404,3978,2902,1076,2020-07-05,Chebet Owino,Marsabit,Eastleigh,52120,KE-934-98562-38
Kenya Cane,Crown Beverages,Alcoholic,217,1405,5485,-4080,2022-02-18,Amina Korir,Marsabit,Thika,42392,KE-960-55518-34
Burn Energy,Kericho Gold,Soft Drink,591,4476,924,3552,2022-07-18,Omar Kipchoge,Marsabit,Ruaka,10730,KE-257-81547-11
Burn Energy,Kericho Gold,Soft Drink,531,7861,2671,5190,2021-06-30,Patricia Njiru,Marsabit,Westlands,65328,KE-402-78214-38
Burn Energy,Kericho Gold,Soft Drink,343,6575,571,6004,2020-01-07,Faith Muigai,Marsabit,Zimmerman,55680,KE-280-93298-71
Tusker Lager,Coca-Cola Kenya,Alcoholic,645,5407,4786,621,2022-01-11,Rose Bosire,Marsabit,Milimani,51085,KE-976-91328-70
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,295,2579,718,1861,2022-12-19,Yusuf Auma,Marsabit,Nakuru Town,12148,KE-618-96782-13
Acacia Ridge Wine,Crown Beverages,Alcoholic,289,9555,3285,6270,2020-09-16,Xenia Namburu,Marsabit,Nyali,54752,KE-763-94009-25
Acacia Ridge Wine,Kericho Gold,Alcoholic,528,4878,7112,-2234,2023-05-14,Tina Gacheru,Marsabit,Nyali,21626,KE-681-55697-81
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,444,7791,1706,6085,2020-10-20,Zawadi Namakhwa,Marsabit,Roysambu,38569,KE-309-35768-54
Acacia Ridge Wine,Crown Beverages,Alcoholic,177,1767,7801,-6034,2021-01-30,Rose Kamau,Marsabit,Kiambu,78516,KE-525-66621-34
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,432,9158,697,8461,2020-04-20,Faith Kinyua,Marsabit,South B,65465,KE-215-10489-75
Stoney Tangawizi,Crown Beverages,Soft Drink,881,8907,5602,3305,2020-01-04,Irene Mugendi,Marsabit,Miritini,69099,KE-479-21862-52
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,131,2910,7130,-4220,2020-12-15,Rose Mwenda,Marsabit,Kayole,40649,KE-945-33388-76
Burn Energy,Crown Beverages,Soft Drink,294,6289,3948,2341,2021-10-04,Dorcas Omar,Marsabit,Syokimau,30443,KE-483-96646-78
Tusker Lager,Kericho Gold,Alcoholic,592,9634,4151,5483,2023-03-30,Lydia Namakhwa,Marsabit,Kayole,31098,KE-475-49304-93
Minute Maid Citrus,Crown Beverages,Soft Drink,259,5280,1480,3800,2021-08-23,Njeri Kinyua,Marsabit,Njoro,13957,KE-693-87858-95
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,383,3631,2116,1515,2020-07-14,Zipporah Kinyua,Marsabit,Mwembe Tayari,55817,KE-105-30520-38
Kericho Gold Herbal Tea,Crown Beverages,Tea,842,4804,5479,-675,2021-07-04,Joyce Ochieng,Marsabit,Nakuru Town,35512,KE-155-95404-34
Burn Energy,Kericho Gold,Soft Drink,904,1526,1901,-375,2020-12-30,Esther Njoroge,Marsabit,Umoja,43897,KE-706-98632-96
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,143,5005,4380,625,2022-07-26,Yasmin Mugendi,Marsabit,Thika,29963,KE-452-40783-81
Kericho Gold Herbal Tea,Crown Beverages,Tea,599,7156,7544,-388,2022-10-13,Martin Namakhwa,Marsabit,Athi River,41296,KE-764-88922-80
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,506,2511,2436,75,2020-11-16,Joyce Hassan,Marsabit,Thika,27818,KE-203-94534-34
Tusker Lager,Coca-Cola Kenya,Alcoholic,998,9267,7797,1470,2022-11-06,Isaac Auma,Marsabit,Mlolongo,59411,KE-506-72395-46
Minute Maid Citrus,Kericho Gold,Soft Drink,395,5402,3372,2030,2020-04-10,William Auma,Marsabit,Rongai,58570,KE-617-53702-46
Kenya Cane,Crown Beverages,Alcoholic,553,1802,803,999,2021-09-15,Juma Omar,Marsabit,Kondele,19961,KE-606-43928-63
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,749,5637,2522,3115,2022-10-26,Wanjiku Ochieng,Marsabit,South C,14870,KE-549-81644-53
Tusker Lager,Coca-Cola Kenya,Alcoholic,396,5675,4882,793,2021-05-27,Beatrice Onyango,Marsabit,Fedha,34226,KE-793-43457-85
Kenya Cane,Crown Beverages,Alcoholic,213,7537,1326,6211,2021-12-13,Yasmin Rotich,Marsabit,South B,16896,KE-318-39342-42
Kericho Gold Black Tea,Kericho Gold,Tea,783,6626,5664,962,2022-03-12,Fatuma Wanjiru,Marsabit,Komarock,39454,KE-921-89957-65
Minute Maid Citrus,Kericho Gold,Soft Drink,543,4954,6086,-1132,2020-11-23,Imani Kipchoge,Marsabit,Rongai,10758,KE-149-74238-44
Kericho Gold Green Tea,Crown Beverages,Tea,778,2819,1237,1582,2020-12-04,Carol Adhiambo,Marsabit,Changamwe,40345,KE-511-67787-11
Stoney Tangawizi,Kericho Gold,Soft Drink,842,9626,4868,4758,2021-02-09,Beatrice Kimani,Marsabit,Embakasi,12660,KE-880-26561-70
Burn Energy,Crown Beverages,Soft Drink,958,8548,2091,6457,2020-09-05,Zawadi Namburu,Marsabit,Ngong,50517,KE-336-64471-80
Kericho Gold Herbal Tea,Kericho Gold,Tea,460,5405,2312,3093,2020-02-04,Chebet Ogola,Marsabit,Westlands,37332,KE-338-99434-72
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,820,3272,7957,-4685,2020-08-11,Farouk Maina,Marsabit,Dandora,38341,KE-622-43371-56
Kenya Cane,Coca-Cola Kenya,Alcoholic,553,7718,3421,4297,2022-09-20,Moses Achieng,Marsabit,Lanet,68965,KE-514-67251-42
Kenya Cane,Coca-Cola Kenya,Alcoholic,944,3946,4581,-635,2023-05-12,Isaac Kimani,Marsabit,Kiambu,71797,KE-985-56802-27
Dormans Coffee,Coca-Cola Kenya,Coffee,806,3774,6868,-3094,2022-06-19,Usman Gacheru,Marsabit,Karen,45260,KE-298-29045-78
Kenya Cane,Coca-Cola Kenya,Alcoholic,847,4717,6675,-1958,2021-10-16,Kalinda Ndegwa,Isiolo,Mwembe Tayari,59930,KE-660-71266-89
Kericho Gold Black Tea,Crown Beverages,Tea,942,6963,2793,4170,2023-02-25,Amina Kariuki,Isiolo,Kiambu,44866,KE-634-30463-67
Tusker Lager,Crown Beverages,Alcoholic,276,3290,5095,-1805,2021-02-25,Patricia Akoth,Isiolo,Westlands,26766,KE-989-25349-32
Acacia Ridge Wine,Crown Beverages,Alcoholic,807,6125,817,5308,2021-09-09,Farouk Farah,Isiolo,Bahati,74316,KE-670-68172-47
Kericho Gold Black Tea,Kericho Gold,Tea,742,8089,6454,1635,2023-06-26,Hannah Gacheru,Isiolo,Nyali,31706,KE-209-89066-17
Burn Energy,Coca-Cola Kenya,Soft Drink,839,5332,4223,1109,2021-09-26,Pendo Farah,Isiolo,Zimmerman,64803,KE-520-88660-61
Dormans Coffee,Coca-Cola Kenya,Coffee,308,3906,4609,-703,2020-06-06,Quentin Barasa,Isiolo,Langata,28026,KE-763-82374-66
Acacia Ridge Wine,Kericho Gold,Alcoholic,149,7420,2936,4484,2020-12-15,Kalinda Awuor,Isiolo,Kayole,63408,KE-636-85255-90
Kericho Gold Green Tea,Crown Beverages,Tea,996,1035,7542,-6507,2021-10-17,Xenia Awuor,Isiolo,Githurai,44997,KE-598-25580-82
Minute Maid Citrus,Crown Beverages,Soft Drink,418,1631,5215,-3584,2021-12-03,Carol Korir,Isiolo,Lolwe,78508,KE-279-45545-18
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,676,3321,6659,-3338,2022-09-19,Chege Awuor,Isiolo,Athi River,62989,KE-707-82517-28
Acacia Ridge Wine,Crown Beverages,Alcoholic,388,9349,5336,4013,2023-06-30,Nancy Wanjiru,Isiolo,Likoni,52823,KE-434-43274-54
Kericho Gold Black Tea,Kericho Gold,Tea,737,8325,3816,4509,2021-05-20,Dorcas Gacheru,Isiolo,Langata South,54240,KE-343-12953-93
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,350,6483,1359,5124,2023-01-03,Farouk Njiru,Isiolo,Marurui,68297,KE-316-29017-62
Dormans Coffee,Kericho Gold,Coffee,199,9085,7815,1270,2021-11-07,Chege Mutua,Isiolo,Mamboleo,48728,KE-352-85763-54
Kenya Cane,Coca-Cola Kenya,Alcoholic,285,1667,6978,-5311,2022-12-11,George Cheruiyot,Isiolo,Roysambu,75084,KE-427-68068-83
Acacia Ridge Wine,Kericho Gold,Alcoholic,734,7415,6261,1154,2022-02-01,Njeri Kamau,Isiolo,Tena,45003,KE-632-34502-88
Kericho Gold Herbal Tea,Crown Beverages,Tea,107,7625,6129,1496,2022-04-10,Yasmin Awuor,Isiolo,Kiambu,43879,KE-227-19674-62
Acacia Ridge Wine,Crown Beverages,Alcoholic,179,6171,4627,1544,2022-03-25,Joyce Mugendi,Isiolo,Rongai,24077,KE-902-63189-50
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,406,9907,5393,4514,2020-02-09,Abdi Omondi,Isiolo,Zimmerman,39567,KE-393-27496-10
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,131,8088,2801,5287,2023-05-27,Hilda Nyambura,Isiolo,Kilimani,73829,KE-535-53367-38
Acacia Ridge Wine,Kericho Gold,Alcoholic,624,4058,5419,-1361,2021-09-09,Abdi Njoroge,Isiolo,Athi River,57199,KE-162-45536-50
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,297,5177,6322,-1145,2021-08-22,Tina Kiprotich,Isiolo,Buruburu,61303,KE-303-12446-47
Acacia Ridge Wine,Kericho Gold,Alcoholic,307,5274,1134,4140,2020-10-07,Seline Awuor,Isiolo,Athi River,66966,KE-281-79055-73
Tusker Lager,Crown Beverages,Alcoholic,680,7660,1881,5779,2023-02-22,Hannah Omar,Isiolo,Kiambu,21696,KE-706-58410-32
Kericho Gold Herbal Tea,Crown Beverages,Tea,382,9355,7646,1709,2020-04-17,Baraka Kimani,Isiolo,Magongo,43398,KE-221-75340-33
Burn Energy,Crown Beverages,Soft Drink,339,1478,3100,-1622,2020-08-31,Isaac Kirimi,Isiolo,Eastleigh,31289,KE-669-33853-24
Kericho Gold Green Tea,Kericho Gold,Tea,515,2991,5788,-2797,2020-08-25,Akinyi Barasa,Isiolo,Kitengela,31153,KE-495-62768-21
Kericho Gold Herbal Tea,Crown Beverages,Tea,877,7610,6473,1137,2020-05-09,Xavier Korir,Isiolo,Naivasha,40480,KE-286-99566-21
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,264,5824,4735,1089,2021-09-23,Timothy Muigai,Isiolo,Manyatta,34328,KE-606-20082-28
Kenya Cane,Kericho Gold,Alcoholic,526,2076,3228,-1152,2020-12-11,Lilian Waweru,Isiolo,Mamboleo,53272,KE-577-78260-43
Kericho Gold Black Tea,Crown Beverages,Tea,334,3204,6280,-3076,2022-09-09,Uchenna Mwenda,Isiolo,Athi River,66555,KE-639-47050-76
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,629,4084,7534,-3450,2021-06-08,Esther Kamau,Isiolo,Karen,61432,KE-644-86790-63
Kericho Gold Herbal Tea,Kericho Gold,Tea,391,8987,6752,2235,2022-04-13,Hilda Odero,Isiolo,Milimani,53332,KE-545-57757-64
Dormans Coffee,Crown Beverages,Coffee,702,2995,2755,240,2022-03-08,David Omar,Isiolo,Ruaka,44961,KE-304-23336-28
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,450,1196,3187,-1991,2022-04-22,Zawadi Omar,Isiolo,Bamburi,59125,KE-572-79479-82
Kericho Gold Green Tea,Kericho Gold,Tea,402,6248,3772,2476,2020-04-10,Faith Adhiambo,Isiolo,Likoni,30035,KE-925-24813-38
Kericho Gold Green Tea,Crown Beverages,Tea,138,8126,6265,1861,2022-06-04,Grace Njoroge,Isiolo,Roysambu,25619,KE-623-89224-39
Kericho Gold Green Tea,Kericho Gold,Tea,560,3316,7688,-4372,2022-01-27,Quentin Odero,Isiolo,Milimani,60246,KE-461-49059-70
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,457,3842,3741,101,2022-08-19,Akinyi Kimani,Isiolo,Changamwe,65529,KE-770-32491-47
Dormans Coffee,Crown Beverages,Coffee,805,4563,4936,-373,2020-08-03,Akinyi Awuor,Isiolo,Marurui,73608,KE-338-79182-71
Stoney Tangawizi,Crown Beverages,Soft Drink,695,7887,4901,2986,2020-06-07,Edwin Gitonga,Isiolo,Manyatta,35212,KE-578-51779-14
Kenya Cane,Coca-Cola Kenya,Alcoholic,780,7992,6026,1966,2023-01-07,Tina Mwenda,Isiolo,Zimmerman,69318,KE-374-42601-24
Kericho Gold Green Tea,Crown Beverages,Tea,700,4314,3178,1136,2023-06-08,Irene Odero,Isiolo,Mamboleo,38717,KE-511-23789-90
Tusker Lager,Coca-Cola Kenya,Alcoholic,377,3333,6247,-2914,2021-01-25,Beatrice Kariuki,Isiolo,Githurai,67301,KE-788-31050-59
Kericho Gold Herbal Tea,Crown Beverages,Tea,424,1282,4328,-3046,2023-04-19,Josephine Okoth,Isiolo,Syokimau,13882,KE-906-23535-36
Tusker Lager,Coca-Cola Kenya,Alcoholic,499,4940,5216,-276,2022-05-03,Uchenna Mugendi,Isiolo,Lanet,79674,KE-570-63315-98
Acacia Ridge Wine,Kericho Gold,Alcoholic,792,2624,4248,-1624,2021-08-21,Samuel Mugendi,Isiolo,Mamboleo,72492,KE-991-81620-43
Minute Maid Citrus,Crown Beverages,Soft Drink,777,8536,6899,1637,2020-01-17,Rose Gitonga,Isiolo,Githurai,32742,KE-749-14680-81
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,569,7192,797,6395,2022-12-05,Omar Cheruiyot,Isiolo,Ngong,33039,KE-312-71734-21
Kenya Cane,Crown Beverages,Alcoholic,424,6351,5780,571,2021-03-28,Nancy Odhiambo,Isiolo,Bahati,38417,KE-910-28550-30
Minute Maid Citrus,Kericho Gold,Soft Drink,676,8496,540,7956,2021-04-05,Njeri Rotich,Isiolo,Kisauni,41859,KE-219-78428-86
Kericho Gold Herbal Tea,Kericho Gold,Tea,391,5233,5970,-737,2020-10-25,Wanjiku Awuor,Isiolo,Lanet,19781,KE-316-26856-43
Acacia Ridge Wine,Kericho Gold,Alcoholic,893,9477,4869,4608,2020-02-28,Moses Odhiambo,Isiolo,Komarock,67973,KE-751-49680-89
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,816,9653,1057,8596,2022-09-11,Juma Onyango,Isiolo,Komarock,69806,KE-434-16805-71
Burn Energy,Coca-Cola Kenya,Soft Drink,870,4855,2548,2307,2021-11-23,Xenia Kinyua,Isiolo,Manyatta,54740,KE-671-45034-51
Kericho Gold Herbal Tea,Kericho Gold,Tea,734,3476,3806,-330,2020-07-22,Grace Mugendi,Isiolo,Githurai 44,76699,KE-565-30287-93
Kericho Gold Black Tea,Crown Beverages,Tea,328,6575,6793,-218,2022-03-19,Rose Okoth,Isiolo,Githurai,40645,KE-609-95510-29
Kenya Cane,Crown Beverages,Alcoholic,507,4205,1605,2600,2022-07-28,Violet Njoroge,Isiolo,Westlands,56574,KE-685-33536-44
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,501,5439,5794,-355,2023-03-30,Usman Namburu,Isiolo,Miritini,19006,KE-680-66837-21
Tusker Lager,Coca-Cola Kenya,Alcoholic,450,8459,7584,875,2020-09-24,Samuel Bosire,Isiolo,Roysambu,74117,KE-782-73964-90
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,264,5824,4735,1089,2021-09-23,Timothy Muigai,Isiolo,Manyatta,34328,KE-647-24069-97
Kenya Cane,Kericho Gold,Alcoholic,799,6837,4684,2153,2023-01-26,George Hassan,Isiolo,Langata,35551,KE-253-41044-72
Minute Maid Citrus,Kericho Gold,Soft Drink,132,4929,4095,834,2022-11-02,Hassan Rotich,Isiolo,Kayole,30341,KE-401-78674-79
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,103,2041,2583,-542,2022-09-19,Usman Awuor,Isiolo,Nakuru Town,22917,KE-400-82444-40
Kericho Gold Black Tea,Crown Beverages,Tea,977,4640,6657,-2017,2022-04-21,Chebet Rotich,Isiolo,Naivasha,17922,KE-734-64150-15
Kenya Cane,Kericho Gold,Alcoholic,155,8119,6806,1313,2021-05-21,Usman Hassan,Isiolo,Ngong,33735,KE-605-35943-13
Dormans Coffee,Crown Beverages,Coffee,459,6068,1380,4688,2021-04-01,Xenia Mwenda,Isiolo,South B,48748,KE-674-42592-16
Tusker Lager,Kericho Gold,Alcoholic,468,8643,3659,4984,2023-05-04,Hassan Rotich,Isiolo,Ruaraka,63367,KE-950-11037-12
Kericho Gold Black Tea,Kericho Gold,Tea,680,4355,4607,-252,2020-02-09,Tina Kinyua,Isiolo,Kasarani,33814,KE-947-23592-67
Dormans Coffee,Coca-Cola Kenya,Coffee,822,1225,3957,-2732,2022-04-01,Dida Muigai,Isiolo,Rongai,72341,KE-965-36445-62
Kericho Gold Herbal Tea,Kericho Gold,Tea,393,8980,1679,7301,2022-06-17,Dorcas Macharia,Isiolo,Mlolongo,33651,KE-990-89709-67
Kericho Gold Green Tea,Kericho Gold,Tea,273,1994,6633,-4639,2022-06-17,Dorcas Simiyu,Isiolo,Ruaraka,67033,KE-767-18914-18
Dormans Coffee,Crown Beverages,Coffee,830,2979,6616,-3637,2022-04-25,Hassan Ogola,Isiolo,Kasarani,46053,KE-189-23805-18
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,213,8034,7569,465,2020-08-17,Gerald Bosire,Isiolo,Lanet,67544,KE-555-88276-88
Stoney Tangawizi,Crown Beverages,Soft Drink,378,9860,2441,7419,2022-03-03,Esther Omondi,Isiolo,Komarock,14920,KE-652-46812-44
Burn Energy,Crown Beverages,Soft Drink,607,5956,7396,-1440,2023-02-16,Njeri Mwangi,Isiolo,Kondele,53554,KE-599-50142-52
Dormans Coffee,Crown Beverages,Coffee,290,8814,7861,953,2021-04-26,Kalinda Ochieng,Isiolo,Miritini,76597,KE-499-81855-42
Dormans Coffee,Coca-Cola Kenya,Coffee,302,9841,3677,6164,2020-01-22,Josephine Macharia,Isiolo,Umoja,15869,KE-790-90292-63
Burn Energy,Coca-Cola Kenya,Soft Drink,901,4458,4777,-319,2021-09-01,Josephine Ndegwa,Isiolo,Westlands,71221,KE-553-50931-15
Kericho Gold Green Tea,Crown Beverages,Tea,820,4562,4174,388,2021-06-19,Hassan Auma,Isiolo,Changamwe,75989,KE-162-16851-81
Kericho Gold Herbal Tea,Kericho Gold,Tea,444,6433,2515,3918,2020-12-19,Zipporah Odero,Isiolo,Mamboleo,74307,KE-391-99899-62
Minute Maid Citrus,Crown Beverages,Soft Drink,577,1814,4118,-2304,2021-04-12,Odhiambo Gitonga,Isiolo,Karen,46932,KE-686-21741-69
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,494,2298,2507,-209,2023-03-08,Timothy Muriuki,Isiolo,Kiambu,32360,KE-740-86194-79
Kericho Gold Green Tea,Crown Beverages,Tea,315,1555,1643,-88,2023-07-10,Pendo Mwangi,Isiolo,Kisauni,16029,KE-714-27618-36
Acacia Ridge Wine,Crown Beverages,Alcoholic,122,7049,7059,-10,2022-04-20,Imani Namburu,Isiolo,Changamwe,15581,KE-830-11256-79
Kericho Gold Green Tea,Crown Beverages,Tea,984,5474,3651,1823,2021-07-20,Xenia Ndegwa,Isiolo,Westlands,10055,KE-832-90606-19
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,804,3689,7231,-3542,2023-05-14,David Achieng,Isiolo,Mwembe Tayari,24093,KE-328-64839-78
Tusker Lager,Coca-Cola Kenya,Alcoholic,177,4398,7803,-3405,2021-08-09,Rashid Okoth,Isiolo,Karen,30632,KE-197-83920-83
